"date","geography","geography code","Occupation: All categories: Occupation; Ethnic Group: All categories: Ethnic group; measures: Value","Occupation: All categories: Occupation; Ethnic Group: White: Total; measures: Value","Occupation: All categories: Occupation; Ethnic Group: White: English/Welsh/Scottish/Northern Irish/British; measures: Value","Occupation: All categories: Occupation; Ethnic Group: White: Irish; measures: Value","Occupation: All categories: Occupation; Ethnic Group: White: Other White; measures: Value","Occupation: All categories: Occupation; Ethnic Group: Mixed/multiple ethnic group; measures: Value","Occupation: All categories: Occupation; Ethnic Group: Asian/Asian British; measures: Value","Occupation: All categories: Occupation; Ethnic Group: Black/African/Caribbean/Black British; measures: Value","Occupation: All categories: Occupation; Ethnic Group: Other ethnic group; measures: Value","Occupation: 1. Managers, directors and senior officials; Ethnic Group: All categories: Ethnic group; measures: Value","Occupation: 1. Managers, directors and senior officials; Ethnic Group: White: Total; measures: Value","Occupation: 1. Managers, directors and senior officials; Ethnic Group: White: English/Welsh/Scottish/Northern Irish/British; measures: Value","Occupation: 1. Managers, directors and senior officials; Ethnic Group: White: Irish; measures: Value","Occupation: 1. Managers, directors and senior officials; Ethnic Group: White: Other White; measures: Value","Occupation: 1. Managers, directors and senior officials; Ethnic Group: Mixed/multiple ethnic group; measures: Value","Occupation: 1. Managers, directors and senior officials; Ethnic Group: Asian/Asian British; measures: Value","Occupation: 1. Managers, directors and senior officials; Ethnic Group: Black/African/Caribbean/Black British; measures: Value","Occupation: 1. Managers, directors and senior officials; Ethnic Group: Other ethnic group; measures: Value","Occupation: 2. Professional occupations; Ethnic Group: All categories: Ethnic group; measures: Value","Occupation: 2. Professional occupations; Ethnic Group: White: Total; measures: Value","Occupation: 2. Professional occupations; Ethnic Group: White: English/Welsh/Scottish/Northern Irish/British; measures: Value","Occupation: 2. Professional occupations; Ethnic Group: White: Irish; measures: Value","Occupation: 2. Professional occupations; Ethnic Group: White: Other White; measures: Value","Occupation: 2. Professional occupations; Ethnic Group: Mixed/multiple ethnic group; measures: Value","Occupation: 2. Professional occupations; Ethnic Group: Asian/Asian British; measures: Value","Occupation: 2. Professional occupations; Ethnic Group: Black/African/Caribbean/Black British; measures: Value","Occupation: 2. Professional occupations; Ethnic Group: Other ethnic group; measures: Value","Occupation: 3. Associate professional and technical occupations; Ethnic Group: All categories: Ethnic group; measures: Value","Occupation: 3. Associate professional and technical occupations; Ethnic Group: White: Total; measures: Value","Occupation: 3. Associate professional and technical occupations; Ethnic Group: White: English/Welsh/Scottish/Northern Irish/British; measures: Value","Occupation: 3. Associate professional and technical occupations; Ethnic Group: White: Irish; measures: Value","Occupation: 3. Associate professional and technical occupations; Ethnic Group: White: Other White; measures: Value","Occupation: 3. Associate professional and technical occupations; Ethnic Group: Mixed/multiple ethnic group; measures: Value","Occupation: 3. Associate professional and technical occupations; Ethnic Group: Asian/Asian British; measures: Value","Occupation: 3. Associate professional and technical occupations; Ethnic Group: Black/African/Caribbean/Black British; measures: Value","Occupation: 3. Associate professional and technical occupations; Ethnic Group: Other ethnic group; measures: Value","Occupation: 4. Administrative and secretarial occupations; Ethnic Group: All categories: Ethnic group; measures: Value","Occupation: 4. Administrative and secretarial occupations; Ethnic Group: White: Total; measures: Value","Occupation: 4. Administrative and secretarial occupations; Ethnic Group: White: English/Welsh/Scottish/Northern Irish/British; measures: Value","Occupation: 4. Administrative and secretarial occupations; Ethnic Group: White: Irish; measures: Value","Occupation: 4. Administrative and secretarial occupations; Ethnic Group: White: Other White; measures: Value","Occupation: 4. Administrative and secretarial occupations; Ethnic Group: Mixed/multiple ethnic group; measures: Value","Occupation: 4. Administrative and secretarial occupations; Ethnic Group: Asian/Asian British; measures: Value","Occupation: 4. Administrative and secretarial occupations; Ethnic Group: Black/African/Caribbean/Black British; measures: Value","Occupation: 4. Administrative and secretarial occupations; Ethnic Group: Other ethnic group; measures: Value","Occupation: 5. Skilled trades occupations; Ethnic Group: All categories: Ethnic group; measures: Value","Occupation: 5. Skilled trades occupations; Ethnic Group: White: Total; measures: Value","Occupation: 5. Skilled trades occupations; Ethnic Group: White: English/Welsh/Scottish/Northern Irish/British; measures: Value","Occupation: 5. Skilled trades occupations; Ethnic Group: White: Irish; measures: Value","Occupation: 5. Skilled trades occupations; Ethnic Group: White: Other White; measures: Value","Occupation: 5. Skilled trades occupations; Ethnic Group: Mixed/multiple ethnic group; measures: Value","Occupation: 5. Skilled trades occupations; Ethnic Group: Asian/Asian British; measures: Value","Occupation: 5. Skilled trades occupations; Ethnic Group: Black/African/Caribbean/Black British; measures: Value","Occupation: 5. Skilled trades occupations; Ethnic Group: Other ethnic group; measures: Value","Occupation: 6. Caring, leisure and other service occupations; Ethnic Group: All categories: Ethnic group; measures: Value","Occupation: 6. Caring, leisure and other service occupations; Ethnic Group: White: Total; measures: Value","Occupation: 6. Caring, leisure and other service occupations; Ethnic Group: White: English/Welsh/Scottish/Northern Irish/British; measures: Value","Occupation: 6. Caring, leisure and other service occupations; Ethnic Group: White: Irish; measures: Value","Occupation: 6. Caring, leisure and other service occupations; Ethnic Group: White: Other White; measures: Value","Occupation: 6. Caring, leisure and other service occupations; Ethnic Group: Mixed/multiple ethnic group; measures: Value","Occupation: 6. Caring, leisure and other service occupations; Ethnic Group: Asian/Asian British; measures: Value","Occupation: 6. Caring, leisure and other service occupations; Ethnic Group: Black/African/Caribbean/Black British; measures: Value","Occupation: 6. Caring, leisure and other service occupations; Ethnic Group: Other ethnic group; measures: Value","Occupation: 7. Sales and customer service occupations; Ethnic Group: All categories: Ethnic group; measures: Value","Occupation: 7. Sales and customer service occupations; Ethnic Group: White: Total; measures: Value","Occupation: 7. Sales and customer service occupations; Ethnic Group: White: English/Welsh/Scottish/Northern Irish/British; measures: Value","Occupation: 7. Sales and customer service occupations; Ethnic Group: White: Irish; measures: Value","Occupation: 7. Sales and customer service occupations; Ethnic Group: White: Other White; measures: Value","Occupation: 7. Sales and customer service occupations; Ethnic Group: Mixed/multiple ethnic group; measures: Value","Occupation: 7. Sales and customer service occupations; Ethnic Group: Asian/Asian British; measures: Value","Occupation: 7. Sales and customer service occupations; Ethnic Group: Black/African/Caribbean/Black British; measures: Value","Occupation: 7. Sales and customer service occupations; Ethnic Group: Other ethnic group; measures: Value","Occupation: 8. Process, plant and machine operatives; Ethnic Group: All categories: Ethnic group; measures: Value","Occupation: 8. Process, plant and machine operatives; Ethnic Group: White: Total; measures: Value","Occupation: 8. Process, plant and machine operatives; Ethnic Group: White: English/Welsh/Scottish/Northern Irish/British; measures: Value","Occupation: 8. Process, plant and machine operatives; Ethnic Group: White: Irish; measures: Value","Occupation: 8. Process, plant and machine operatives; Ethnic Group: White: Other White; measures: Value","Occupation: 8. Process, plant and machine operatives; Ethnic Group: Mixed/multiple ethnic group; measures: Value","Occupation: 8. Process, plant and machine operatives; Ethnic Group: Asian/Asian British; measures: Value","Occupation: 8. Process, plant and machine operatives; Ethnic Group: Black/African/Caribbean/Black British; measures: Value","Occupation: 8. Process, plant and machine operatives; Ethnic Group: Other ethnic group; measures: Value","Occupation: 9. Elementary occupations; Ethnic Group: All categories: Ethnic group; measures: Value","Occupation: 9. Elementary occupations; Ethnic Group: White: Total; measures: Value","Occupation: 9. Elementary occupations; Ethnic Group: White: English/Welsh/Scottish/Northern Irish/British; measures: Value","Occupation: 9. Elementary occupations; Ethnic Group: White: Irish; measures: Value","Occupation: 9. Elementary occupations; Ethnic Group: White: Other White; measures: Value","Occupation: 9. Elementary occupations; Ethnic Group: Mixed/multiple ethnic group; measures: Value","Occupation: 9. Elementary occupations; Ethnic Group: Asian/Asian British; measures: Value","Occupation: 9. Elementary occupations; Ethnic Group: Black/African/Caribbean/Black British; measures: Value","Occupation: 9. Elementary occupations; Ethnic Group: Other ethnic group; measures: Value"
"2011","SS - Southend-on-Sea","SS - Southend-on-Sea",247781,232927,224965,1683,6279,2639,6480,4861,874,25598,24178,23464,183,531,211,844,288,77,33504,29470,27896,458,1116,388,2014,1431,201,30753,29323,28619,164,540,404,456,477,93,37719,36265,35475,226,564,393,554,435,72,31856,30652,29673,173,806,247,493,343,121,22644,20759,20016,126,617,247,685,874,79,21196,20031,19624,79,328,287,535,304,39,19248,18561,17892,125,544,154,221,237,75,25263,23688,22306,149,1233,308,678,472,117
"2011","ST - Stoke-on-Trent","ST - Stoke-on-Trent",299930,284027,277226,969,5832,2516,9906,2429,1052,29021,27810,27307,118,385,180,827,118,86,43343,40043,38846,290,907,342,2172,544,242,32082,30743,30203,119,421,300,717,233,89,31557,30627,30120,88,419,215,530,149,36,40305,38824,38086,89,649,251,878,196,156,29551,28086,27598,65,423,296,701,413,55,27415,25605,25136,50,419,334,1226,179,71,27183,25246,24496,61,689,187,1434,175,141,39473,37043,35434,89,1520,411,1421,422,176
"2011","SW - London SW","SW - London SW",493305,375907,255356,13331,107220,18271,43748,43571,11808,75216,62555,43089,2205,17261,2110,6041,2900,1610,135082,109144,78905,4409,25830,4195,11831,7448,2464,106790,88548,64021,2789,21738,3787,6769,5665,2021,48838,35860,25508,1268,9084,1982,4427,5575,994,26496,19652,10222,767,8663,1015,2170,2849,810,30854,18956,11355,648,6953,1512,3454,5905,1027,25334,14034,9054,403,4577,1360,4124,4958,858,11990,6835,4182,263,2390,530,1658,2477,490,32705,20323,9020,579,10724,1780,3274,5794,1534
"2011","SY - Shrewsbury","SY - Shrewsbury",167203,164069,158539,769,4761,864,1636,342,292,18305,18018,17558,109,351,72,163,19,33,26582,25703,24666,249,788,165,508,106,100,16693,16442,15970,92,380,105,90,34,22,16349,16160,15843,54,263,66,87,19,17,28362,27996,27304,76,616,109,194,25,38,16930,16521,16042,57,422,91,231,56,31,12425,12203,11955,36,212,86,104,21,11,12170,12012,11271,36,705,53,56,32,17,19387,19014,17930,60,1024,117,203,30,23
"2011","TA - Taunton","TA - Taunton",154929,151938,145645,589,5704,925,1536,329,201,16748,16487,16069,77,341,78,139,23,21,22092,21437,20634,169,634,143,383,86,43,16197,15946,15482,66,398,128,78,31,14,16161,15978,15601,43,334,76,78,16,13,23197,22872,22148,58,666,104,175,21,25,17149,16636,16047,47,542,112,317,63,21,12396,12169,11905,36,228,78,112,25,12,12460,12288,11107,47,1134,60,68,22,22,18529,18125,16652,46,1427,146,186,42,30
"2011","TD - Galashiels","TD - Galashiels",8670,8555,8276,30,249,29,63,12,11,918,909,892,5,12,4,4,1,0,870,834,802,8,24,6,19,7,4,655,645,628,4,13,4,4,0,2,735,733,720,1,12,0,1,0,1,1469,1454,1422,1,31,6,8,1,0,942,930,911,4,15,2,9,1,0,940,932,915,1,16,2,4,0,2,987,978,899,2,77,2,5,2,0,1154,1140,1087,4,49,3,9,0,2
"2011","TF - Telford","TF - Telford",101110,95771,91858,529,3384,891,3254,973,221,10468,9972,9727,63,182,65,355,46,30,14424,13402,12980,101,321,115,712,156,39,11753,11210,10870,121,219,139,259,107,38,11352,10944,10676,45,223,84,256,58,10,12461,12034,11506,51,477,86,231,86,24,9334,8867,8660,31,176,100,213,142,12,8216,7683,7549,22,112,109,353,53,18,10385,9643,8680,41,922,71,486,150,35,12717,12016,11210,54,752,122,389,175,15
"2011","TN - Tonbridge","TN - Tonbridge",325288,311251,295088,2435,13728,3269,7687,2050,1031,43026,41600,39554,399,1647,321,797,164,144,56665,53168,49701,739,2728,644,1960,641,252,42742,41309,39145,342,1822,532,568,231,102,37526,36417,35012,245,1160,373,513,149,74,41583,40332,38724,215,1393,305,677,138,131,31748,29964,28377,154,1433,337,969,389,89,24504,23506,22739,115,652,291,541,107,59,17625,16997,15982,92,923,142,349,77,60,29869,27958,25854,134,1970,324,1313,154,120
"2011","TQ - Torquay","TQ - Torquay",129312,126711,122634,576,3501,910,1227,234,230,16318,16057,15624,95,338,84,119,18,40,18937,18372,17618,136,618,166,285,69,45,14033,13794,13421,79,294,117,70,24,28,12756,12595,12314,52,229,88,50,14,9,19343,19058,18562,59,437,97,151,13,24,14429,13972,13415,59,498,113,288,33,23,11142,10945,10714,32,199,90,81,12,14,7947,7859,7589,27,243,33,33,10,12,14407,14059,13377,37,645,122,150,41,35
"2011","TR - Truro","TR - Truro",136235,133579,129201,628,3750,909,1234,218,295,15912,15595,15193,79,323,86,176,15,40,19825,19298,18542,165,591,142,272,58,55,15019,14740,14297,73,370,117,83,45,34,12875,12720,12434,52,234,73,43,10,29,22413,22042,21494,81,467,99,203,19,50,14294,13987,13549,57,381,118,136,25,28,11438,11264,11069,39,156,84,69,8,13,8372,8260,7881,31,348,41,46,12,13,16087,15673,14742,51,880,149,206,26,33
"2011","TS - Cleveland","TS - Cleveland",257027,246775,242899,742,3134,1479,7094,972,707,21635,20600,20319,67,214,108,786,41,100,37483,35166,34323,217,626,244,1637,281,155,27777,27005,26695,83,227,184,462,74,52,27353,26729,26479,70,180,125,420,53,26,32423,31436,31049,71,316,144,700,50,93,28331,27472,27149,63,260,186,464,166,43,25984,24912,24695,42,175,159,785,64,64,23743,22327,21796,54,477,118,1132,88,78,32298,31128,30394,75,659,211,708,155,96
"2011","TW - Twickenham","TW - Twickenham",251702,181782,146746,5206,29830,5703,51547,7808,4862,30910,23892,19680,808,3404,549,5390,516,563,52548,36966,29920,1540,5506,1093,11759,1685,1045,38636,29817,25393,765,3659,1021,6213,1004,581,30143,22194,19143,577,2474,702,6023,762,462,21229,16896,12631,410,3855,401,3086,435,411,20170,14715,11701,385,2629,554,3421,1092,388,18986,11207,9419,217,1571,551,6091,687,450,13883,9577,7511,198,1868,255,3134,520,397,25197,16518,11348,306,4864,577,6430,1107,565
"2011","UB - Southall","UB - Southall",170557,82779,60253,3624,18902,4129,62957,14415,6277,15283,7469,5818,373,1278,357,5896,924,637,24309,10352,7876,671,1805,549,9542,2820,1046,18428,9423,7711,376,1336,530,6272,1555,648,20957,10939,8907,497,1535,552,7133,1729,604,19005,12320,7717,570,4033,361,4763,985,576,15024,8012,6033,334,1645,430,4204,1838,540,17186,5759,4428,174,1157,511,8592,1648,676,15407,7326,5132,300,1894,297,6006,1138,640,24958,11179,6631,329,4219,542,10549,1778,910
"2011","W - London W","W - London W",281421,204022,120589,9297,74136,10838,33448,18811,14302,44894,35046,21165,1521,12360,1303,4914,1418,2213,75558,56929,35959,2726,18244,2578,9509,3365,3177,58571,45906,29068,1647,15191,2299,5536,2571,2259,25871,18187,11042,917,6228,1083,2948,2438,1215,16617,12262,5635,708,5919,662,1653,1062,978,17822,11042,5783,596,4663,834,2444,2429,1073,14912,8051,4460,314,3277,839,2644,2144,1234,7529,4267,2294,260,1713,297,1042,1193,730,19647,12332,5183,608,6541,943,2758,2191,1423
"2011","WA - Warrington","WA - Warrington",294626,284573,275680,2270,6623,2077,6228,1023,725,32285,31082,30190,358,534,181,860,79,83,51007,47682,45940,667,1075,419,2327,341,238,36300,35220,34356,289,575,355,499,154,72,33646,32910,32249,212,449,192,419,68,57,29828,29155,28417,175,563,161,390,62,60,26807,26077,25468,147,462,167,410,97,56,28172,27204,26777,105,322,258,583,69,58,22740,22306,21562,143,601,112,230,53,39,33841,32937,30721,174,2042,232,510,100,62
"2011","WC - London WC","WC - London WC",16091,11256,7270,421,3565,633,2688,1004,510,2066,1643,1104,76,463,62,249,66,46,5016,3764,2342,138,1284,179,717,195,161,3311,2441,1564,71,806,150,444,169,107,1486,1033,734,34,265,67,209,143,34,735,479,341,22,116,34,168,35,19,886,485,314,19,152,34,177,160,30,994,483,312,11,160,59,327,96,29,318,190,140,9,41,7,80,34,7,1279,738,419,41,278,41,317,106,77
"2011","WD - Watford","WD - Watford",131706,108794,95525,3046,10223,2457,14156,5201,1098,17118,14355,12860,444,1051,269,1932,417,145,26313,19781,17318,681,1782,506,4322,1445,259,19457,16465,15024,352,1089,430,1764,645,153,16417,14149,12851,387,911,270,1383,504,111,13064,11918,10019,389,1510,189,578,290,89,11558,9521,8262,246,1013,235,1016,697,89,9468,7376,6629,140,607,260,1353,386,93,7058,6029,5198,188,643,115,672,194,48,11253,9200,7364,219,1617,183,1136,623,111
"2011","WF - Wakefield","WF - Wakefield",235045,214630,207375,713,6542,1645,16523,1666,581,22135,20252,19893,88,271,137,1603,84,59,28723,25679,25040,175,464,239,2309,365,131,24997,23464,23029,82,353,200,1133,168,32,26239,24637,24217,66,354,148,1337,90,27,29179,27344,26603,66,675,190,1451,127,67,22499,20770,20431,52,287,167,1304,228,30,21409,18835,18546,46,243,178,2242,106,48,26052,22610,21217,67,1326,137,3096,136,73,33812,31039,28399,71,2569,249,2048,362,114
"2011","WN - Wigan","WN - Wigan",143857,140623,136996,584,3043,830,1570,551,283,12600,12284,12065,57,162,70,186,30,30,19345,18586,18186,169,231,110,449,141,59,15194,14927,14695,64,168,97,104,43,23,16364,16155,15934,62,159,70,102,28,9,18046,17703,17388,42,273,92,184,32,35,15159,14827,14653,45,129,88,102,117,25,12763,12468,12361,31,76,75,159,34,27,15490,15209,14354,55,800,95,113,47,26,18896,18464,17360,59,1045,133,171,79,49
"2011","WR - Worcester","WR - Worcester",142205,137752,131421,725,5606,935,2806,447,265,17475,17065,16587,113,365,84,268,24,34,25327,24332,23427,212,693,163,669,113,50,16872,16480,15946,97,437,126,182,54,30,15121,14827,14394,64,369,77,167,31,19,17686,17338,16704,67,567,83,204,33,28,12851,12355,11869,52,434,98,319,65,14,11414,11022,10751,32,239,107,238,30,17,10274,9722,8443,36,1243,71,422,24,35,15185,14611,13300,52,1259,126,337,73,38
"2011","WS - Walsall","WS - Walsall",200039,178084,173704,721,3659,2208,15602,3153,992,19742,17532,17209,98,225,170,1720,179,141,26422,22526,21950,190,386,272,2681,765,178,21108,18995,18647,72,276,268,1383,370,92,22865,20706,20412,71,223,216,1557,298,88,27532,25596,25052,70,474,245,1366,236,89,19043,17078,16777,57,244,312,1050,533,70,17726,15361,15101,57,203,273,1797,202,93,20349,17852,17179,48,625,151,2005,209,132,25252,22438,21377,58,1003,301,2043,361,109
"2011","WV - Wolverhampton","WV - Wolverhampton",175465,138169,132927,819,4423,3940,23196,7796,2364,16726,13477,13133,102,242,225,2380,420,224,24421,18294,17655,165,474,455,3793,1545,334,18817,15069,14691,101,277,424,2260,812,252,20486,16775,16423,68,284,382,2409,725,195,22515,19402,18790,91,521,388,1915,592,218,17089,13151,12799,76,276,575,1718,1517,128,15238,11574,11296,49,229,498,2427,536,203,17289,12856,11852,80,924,285,3216,547,385,22884,17571,16288,87,1196,708,3078,1102,425
"2011","YO - York","YO - York",273277,266132,256551,1175,8406,1550,4072,956,567,32572,31910,31132,166,612,157,382,45,78,44344,42366,40366,370,1630,293,1205,327,153,29858,29047,28219,169,659,211,398,132,70,27007,26632,26016,97,519,118,169,65,23,37288,36578,35531,69,978,172,407,63,68,26019,25290,24478,100,712,151,433,104,41,23985,23427,22898,53,476,152,315,64,27,19456,19149,18090,53,1006,68,168,36,35,32748,31733,29821,98,1814,228,595,120,72
"2011","CF - Cardiff","CF - Cardiff",450135,424418,410184,2387,11847,5148,14672,3764,2133,40104,37772,36697,256,819,412,1570,162,188,79451,73307,70078,844,2385,797,4074,712,561,54507,52254,50777,321,1156,670,984,425,174,52945,50964,49895,241,828,537,1051,258,135,49016,46540,45303,169,1068,460,1495,268,253,45000,42817,41708,139,970,570,970,501,142,44166,41166,40320,143,703,658,1731,442,169,32965,31192,29716,100,1376,280,1043,275,175,51981,48406,45690,174,2542,764,1754,721,336
"2011","LD - Llandrindod Wells","LD - Llandrindod Wells",24183,23719,23038,113,568,103,314,22,25,2567,2523,2467,17,39,14,25,3,2,3335,3277,3158,29,90,20,28,5,5,2141,2037,1975,15,47,9,92,1,2,2429,2407,2365,10,32,7,12,0,3,5586,5541,5456,13,72,13,26,1,5,2485,2430,2361,7,62,13,33,7,2,1374,1337,1298,4,35,7,28,1,1,1515,1503,1424,11,68,3,8,1,0,2751,2664,2534,7,123,17,62,3,5
"2011","LL - Llandudno","LL - Llandudno",242112,236125,228830,1221,6074,1381,3495,597,514,24071,23486,22933,150,403,117,357,46,65,37047,35513,34268,324,921,254,943,168,169,23973,23614,23097,134,383,130,161,30,38,23699,23404,23014,107,283,107,136,26,26,36410,35687,34916,111,660,166,445,49,63,28421,27588,26971,117,500,164,511,113,45,19821,19313,18961,94,258,139,314,33,22,20073,19790,18466,71,1253,77,138,34,34,28597,27730,26204,113,1413,227,490,98,52
"2011","NP - Newport","NP - Newport",216274,208113,203302,795,4016,1489,4656,1338,678,20023,19293,18858,110,325,87,500,72,71,31636,29981,29196,216,569,206,999,313,137,23100,22396,22017,85,294,190,287,164,63,24526,23876,23523,68,285,152,323,130,45,26870,25961,25445,76,440,130,570,106,103,22299,21459,21074,68,317,184,441,171,44,19004,18240,17994,42,204,173,452,74,65,20448,19635,19039,42,554,113,524,97,79,28368,27272,26156,88,1028,254,560,211,71
"2011","SA - Swansea","SA - Swansea",318410,309428,301190,1504,6734,1566,5257,1224,935,28633,27793,27177,172,444,133,550,57,100,47633,45232,43752,388,1092,253,1561,317,270,32038,31436,30788,150,498,182,263,109,48,36282,35723,35234,134,355,155,280,69,55,47711,46713,45566,199,948,175,630,68,125,34215,33197,32428,136,633,189,583,184,62,29367,28469,28000,100,369,184,494,132,88,24917,24575,23686,90,799,76,172,43,51,37614,36290,34559,135,1596,219,724,245,136
